bubble_id,attach_start_frame,last_attached_frame,detach_frame,note,k,fit_kind,conf_dep_last_attached_pct,conf_dep_first_detached_pct,conf_dep_mean_pct,D_area_px_discr,D_area_px_interp,D_area_mm_discr,D_area_mm_interp,D_feret_max_px_discr,D_feret_max_px_interp,D_feret_max_mm_discr,D_feret_max_mm_interp,D_feret_min_px_discr,D_feret_min_px_interp,D_feret_min_mm_discr,D_feret_min_mm_interp,D_ell_maj_px_discr,D_ell_maj_px_interp,D_ell_maj_mm_discr,D_ell_maj_mm_interp,D_ell_min_px_discr,D_ell_min_px_interp,D_ell_min_mm_discr,D_ell_min_mm_interp,D_perim_px_discr,D_perim_px_interp,D_perim_mm_discr,D_perim_mm_interp,D_mix_px_discr,D_mix_px_interp,D_mix_mm_discr,D_mix_mm_interp
54,105,105,,no_detach_found,3,linear,76.59851312637329,nan,76.59851312637329,74.39605030486331,74.39605030486331,1.7724271789182415,1.7724271789182415,84.80130004882812,84.80130004882812,2.020324041373448,2.020324041373448,58.863651275634766,58.863651275634766,1.402380031517349,1.402380031517349,93.8270034790039,93.8270034790039,2.2353543017561472,2.2353543017561472,62.49401092529297,62.49401092529297,1.4888704847865013,1.4888704847865013,84.81941030435608,84.81941030435608,2.020755503917271,2.020755503917271,79.6077303046097,79.6077303046097,1.8965913414177562,1.8965913414177562
55,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,117,167,,no_detach_found,3,linear,91.41735434532166,nan,91.41735434532166,57.20337079202036,53.68147930283078,1.3628251594276766,1.2789188744695301,69.0,68.99999999999983,1.6438705394198059,1.6438705394198019,45.0,37.999999999999545,1.0720894822303082,0.9053200072166938,74.32133483886719,75.34476725260414,1.7706471419125887,1.7950296113912767,45.36311340332031,39.007124582925826,1.0807403724648983,0.9293139554978239,64.97497064535601,63.01986823108189,1.54797739193576,1.501398620046285,61.08917071868818,58.35067376695622,1.455401275681718,1.390158747257905
60,123,124,125,ok,3,linear,69.64154243469238,87.37834692001343,78.5099446773529,87.65843172494422,87.50104945446003,2.0883929484692505,2.0846434400942364,86.0,84.66666666666657,2.0488821215957,2.0171165073073922,85.0,84.33333333333329,2.025057910879471,2.009175103735317,88.80992126464844,88.26694742838531,2.1158262779006973,2.1028903548121654,86.53480529785156,86.70271555582677,2.061623435703871,2.065623765071289,92.63981996145175,91.80165753470055,2.2070705914751505,2.187102033205804,90.149125843198,89.65135349458032,2.1477317699722005,2.135872736650021
61,122,157,189,ok,3,linear,80.6303083896637,71.36357426643372,75.9969413280487,125.33138578743036,125.09963492459039,2.9859213443567385,2.980400062966771,149.0,133.83604067847847,3.5498073967181316,3.1885380345498766,104.0,117.05136726016086,2.4777179144878234,2.788656438228789,150.4717254638672,130.93504805791943,3.584870094285743,3.1194241750714524,105.22380828857422,120.31779516310915,2.5068741810310833,2.8664765048779994,138.32973581378715,133.11562495541156,3.295596774347964,3.1713746985602462,131.83056080060877,129.10762994000092,3.1407590593523516,3.075887380763507
62,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,125,135,,no_detach_found,3,linear,56.78938031196594,nan,56.78938031196594,55.451541913056104,55.35852105116584,1.3210892190764567,1.3188730704617777,60.0,61.333333333333314,1.4294526429737442,1.4612182572620493,50.0,47.66666666666663,1.1912105358114535,1.135620710806918,59.07284927368164,62.59378306070971,1.4073640087042307,1.491247477164278,52.579833984375,49.15903854370114,1.2526730442680925,1.1711752928723627,59.772785750810314,59.4877613496177,1.4240394428233194,1.4172489614300394,57.61216383193321,57.42314120039168,1.372564330949888,1.3680610159459066
65,129,178,179,ok,3,linear,92.96004772186281,60.65036058425903,76.80520415306091,105.73099452277336,106.65428122683943,2.518957492747014,2.540954069736177,112.0,113.6666666666668,2.668311600217656,2.708018618078041,100.05883026123048,101.07844034830737,2.3838226561629527,2.408114061725865,111.27484893798828,111.97989145914718,2.6510354485151915,2.6678325301031824,101.23572540283205,102.57916768391937,2.4118612540073747,2.4438677059970906,113.48831340349726,114.98884057141191,2.7037694923543625,2.739518367788188,109.60965396313532,110.82156089912581,2.6113634925506886,2.640236218762186
66,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,143,153,,no_detach_found,3,linear,80.5876076221466,nan,80.5876076221466,59.708213214418464,61.155203711187085,1.4225010531098385,1.456974459609235,58.0,64.33333333333337,1.381804221541286,1.5326908894107378,58.0,57.00000000000017,1.381804221541286,1.357980010825061,61.69318389892578,64.2593930562337,1.4697914129630785,1.530929320668699,58.36061477661133,59.16107304890977,1.3903955839666602,1.409465870515447,63.77896600700896,66.73919434165214,1.5194835254141925,1.5900086290268833,61.74358961071371,63.94719902641958,1.4709922892620155,1.5234915443180586
69,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,160,205,,no_detach_found,3,linear,69.25873160362244,nan,69.25873160362244,78.86555126309123,83.2697684420566,1.8789095115434513,1.9838365096551582,101.0,108.99999999999955,2.4062452823391363,2.596838968068958,57.0,60.66666666666629,1.357980010825057,1.4453354501178879,108.07415771484376,116.32086435953755,2.5747815063774113,2.7712527831955227,58.382450103759766,60.161463419595975,1.3909157934017025,1.4332993815051618,88.83884184850896,95.08514892017365,2.116515287984627,2.265328623858238,83.8521965558001,89.17745868111513,1.9977123997640394,2.124582566756698
73,168,208,,no_detach_found,3,linear,79.03823256492615,nan,79.03823256492615,93.68265678266962,93.46740179250479,2.2319153556464877,2.226787075403081,101.0,97.48243204752612,2.4062452823391363,2.322442002230744,87.0,88.22422790527341,2.0727063323119292,2.1018725958918507,111.06242370605467,111.10371398925777,2.6459745850281613,2.6469582934357248,84.54769134521484,84.53453318277991,2.0142820141790954,2.013968531344607,108.55531427064129,109.23458978863147,2.5862446815502267,2.6024278846252002,101.11898552665545,101.3509957905681,2.409080018598357,2.41460748001414
74,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,182,188,,no_detach_found,3,linear,97.19021320343018,nan,97.19021320343018,45.97366250648702,54.004020424718306,1.0952862229513467,1.2866031621220275,54.0,59.00000000000023,1.2865073786763699,1.4056284322575205,37.0,47.66666666666765,0.8814957965004756,1.1356207108069425,55.8935546875,62.57438786824582,1.3316198245540731,1.4907854020121365,38.32190704345703,47.63962809244879,0.9129891884510634,1.1349765381172858,50.10101116173731,58.707335700880435,1.1936170470133745,1.3986559363261732,48.03733683411217,56.35567806279914,1.1444516349823606,1.342629549224095
78,180,183,183,ok,3,linear,77.82348394393921,77.82348394393921,77.82348394393921,106.73775080209549,106.82922809170927,2.5429426664854713,2.54512204070898,110.0,109.6342900594076,2.6206631787851977,2.611950428099505,103.0,104.31823476155586,2.453893703771594,2.485299606504359,111.88557434082033,111.93498738606773,2.665585499202016,2.6667627260041207,102.04865264892578,102.00729115804039,2.431228604015276,2.4302431991408846,113.22461687511598,113.39599746471876,2.6974871306970694,2.701570137976437,109.98118383860574,110.11261277821401,2.6202148985912705,2.6233460893427085
79,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
80,185,185,185,ok,3,linear,64.89185094833374,64.89185094833374,64.89185094833374,119.09613145837153,119.09613145837153,2.837371331351961,2.837371331351961,126.0,126.0,3.001850550244863,3.001850550244863,106.0,106.0,2.5253663359202814,2.5253663359202814,130.8191680908203,130.8191680908203,3.1166634263174933,3.1166634263174933,110.28443145751952,110.28443145751952,2.627439533763467,2.627439533763467,129.73148785950193,129.73148785950193,3.0907503032946875,3.0907503032946875,124.41380965893673,124.41380965893673,2.9640608173233245,2.9640608173233245
81,193,206,206,ok,3,linear,92.71934032440186,92.71934032440186,92.71934032440186,139.82343583751768,132.12373718382872,3.3311829984601564,3.1477437552832055,174.99996948242188,135.5714285714289,4.1692361482828755,3.2298822813859203,117.99998474121094,123.00000000000017,2.8112565009864245,2.93037791809618,183.8546295166016,140.33261871337902,4.380191434757745,3.3433138785877725,116.25092315673828,125.20312826974066,2.7695864892422866,2.9828657102293583,164.86805334327818,141.63577216660912,3.927851243224754,3.3743604810531083,152.34574459039794,136.87975467521875,3.6295171208424555,3.261052118168153
82,194,247,,no_detach_found,3,linear,84.82718467712402,nan,84.82718467712402,53.820256077730576,57.07809268026817,1.2822251215972615,1.3598405072951611,65.51070404052734,70.64750162760436,1.5607408172300425,1.6831209653511825,47.64777755737305,46.578592936197765,1.1351706926868659,1.1096982129774344,68.78739166259766,75.38881429036496,1.6388053135895053,1.7960789973003162,47.86587905883789,47.715145111083814,1.1403667888152904,1.1367756714819082,65.06545683969834,69.17461697108149,1.5501331540966814,1.648030650933481,59.44285645871446,63.12635482567481,1.4161791378469715,1.5039355791143205
83,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
84,209,219,220,ok,3,linear,67.3998475074768,85.76833605766296,76.58409178256989,107.35624974328553,108.25104577451097,2.5576779155881475,2.5789957247841078,111.85549926757812,114.80733235677091,2.6648689843197877,2.735194077835854,109.60417175292967,109.80556233723964,2.6112328832195586,2.6160308549364237,113.55150604248048,114.72734832763675,2.7052750071012137,2.7332885214718288,107.83615112304688,109.32490539550798,2.569111187182591,2.6045795826743907,121.668395016625,123.0446144365444,2.898653480381469,2.9314408218333954,114.51232237995526,115.64783010552767,2.7281656979848083,2.7552182733087514
85,197,206,,no_detach_found,3,linear,85.91969013214111,nan,85.91969013214111,54.24441526906674,55.44861008434982,1.2923303795488796,1.3210193705715745,56.0,65.17688624064127,1.334155800108828,1.5527878716247288,49.0,45.49739710489911,1.1673863250952246,1.083939575667067,60.340850830078125,67.64789581298828,1.437573144972327,1.6116577243581431,49.41119003295898,46.60237503051758,1.1771826030848522,1.110264802603783,58.26784148691082,61.32038576033234,1.3881853335639975,1.4609097915546103,56.25612837798878,58.38449792234107,1.3402578565564387,1.390964581063092
86,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
87,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
88,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
89,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
90,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
91,208,210,210,ok,3,linear,64.27321434020996,64.27321434020996,64.27321434020996,33.53014342350997,34.67585941785228,0.7988292022670839,0.826124981537249,34.0,34.333333333333485,0.8100231643517884,0.8179645679238684,31.0,33.000000000000114,0.7385505322031012,0.786198953635562,35.738624572753906,35.080138524373524,0.8514445225294912,0.83575661215918,31.59105682373047,34.295728047688954,0.752631994516921,0.817068651674629,35.78643654409808,36.215266821661544,0.8525836050095531,0.8628001479037241,34.658289983804025,35.445563119757026,0.8257064036383185,0.8444625647204893
92,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
93,215,247,248,ok,3,linear,96.33280038833618,96.33280038833618,96.33280038833618,90.6854686233931,90.35035072837528,2.1605097133836972,2.1525257940380134,94.0,94.7880096435548,2.2394758073255328,2.258249515120003,86.0,83.42279052734341,2.0488821215957,1.987482140059268,93.81901550292967,93.10628000895176,2.2351639945309585,2.218183633937493,87.76782989501953,87.71191660563153,2.0909992735250946,2.089667183536877,96.31832007083527,95.70302817127896,2.2947079532007755,2.2800491093337567,93.50189434711419,93.02668944982713,2.227608833292236,2.2162874516858855
94,213,241,,no_detach_found,3,linear,92.8043782711029,nan,92.8043782711029,78.77670684307121,78.21913048582854,1.8767928633599331,1.8635090467345965,84.85281372070312,82.28020477294928,2.0215513139469645,1.9602609362852206,74.2462158203125,75.35140736897785,1.7688574905857455,1.795187806922944,88.9298324584961,83.51915232340497,2.1186830674501587,1.9897778837936326,71.32791900634766,74.25907897949224,1.699331372357347,1.7691639452005201,84.78192926183068,84.33801795187713,2.0198625476622816,2.009286711074631,81.77931805245095,81.2785742188529,1.9483277055111075,1.936397878904615
95,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
96,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
97,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
98,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
99,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
100,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,243,244,244,ok,3,linear,85.27323603630066,85.27323603630066,85.27323603630066,154.74435730531243,157.45816372821037,3.6866621755892046,3.751316471651381,197.0,237.32919311523438,4.693369511097127,5.654180705889965,143.0,135.94412231445335,3.4068621324207573,3.238761415652355,201.13967895507807,213.5385437011737,4.791994094820446,5.087387261173452,131.48817443847656,125.41032409667957,3.1326019745145506,2.9878019872698744,185.52459593002206,190.66279720613375,4.4199770664801,4.5423906563845815,170.13447661766725,174.06048046717297,4.053319621034652,4.146853564018003
102,248,274,,no_detach_found,3,linear,94.54070329666138,nan,94.54070329666138,80.58239062071397,84.34476062806505,1.9198118541653706,2.0094473500129233,87.0,87.96638234456388,2.0727063323119292,2.0957296289212626,73.0,79.64970397949264,1.7391673822847222,1.897591331092702,86.1036605834961,87.35984802246091,2.0513517531798784,2.0812794274248563,76.05316925048828,82.60229492187545,1.8119067298606661,1.9679344798628593,86.94223381936045,91.05581104672842,2.071330098652101,2.1693328293143965,83.76231222003722,87.70028583739679,1.995570976408736,2.0893900896636612
103,248,251,251,ok,3,linear,74.85877871513367,74.85877871513367,74.85877871513367,38.497413290657974,40.92259278837719,0.9171704862663932,0.9749484736447342,40.0,44.32926940917923,0.9529684286491629,1.0561098553007735,35.0,36.74348322550463,0.8338473750680175,0.8753844868126506,41.71552276611328,45.17160924275731,0.9938394045175338,1.076177936990611,35.80701446533203,37.53157107035304,0.8530738577411328,0.8941600576912179,40.84740291382179,43.796967312058996,0.9731571342295996,1.0434281779742902,39.672408102239885,42.35978005021798,0.9451638102479964,1.0091883258095096
104,249,249,250,ok,3,linear,80.18009066581726,86.72524094581604,83.45266580581665,86.82655898040011,86.30753219910824,2.0685742369141438,2.05620883350928,88.49408721923828,89.98817443847656,2.1083017810514866,2.1438972297910444,79.39217376708984,74.78434753417969,1.8914558770466223,1.7816780539300028,91.88651275634766,92.80801391601571,2.189123641886697,2.211077679689878,83.06578063964844,81.43092346191406,1.9789766612670456,1.9400274793737622,93.23119663664816,92.73579538910259,2.221159673997693,2.2093571302870845,90.02887780852413,89.52166379410541,2.1448669554559183,2.132782981898182
105,253,253,255,ok,3,linear,62.18252778053284,92.35725402832033,77.26989090442657,135.89826929134725,136.85821510875562,3.237669003567899,3.260538954997999,139.3888702392578,143.8733469645183,3.3208298160771896,3.42766893453182,132.79078674316406,137.16530863444012,3.1636356845429785,3.2678552158634964,141.31678771972656,141.3942108154297,3.3667609283753785,3.3686054725217125,133.0961456298828,134.4618479410808,3.170910619004239,3.203447398641861,146.6322954304742,149.86429687835567,3.4933987041399703,3.570398587669456,141.2652823609107,143.36125599355563,3.3655338538539343,3.4154687713337273
106,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
107,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
108,252,278,313,ok,3,linear,54.16024327278137,64.7575855255127,59.458914399147034,63.71096976671834,101.29683701818979,1.5178635686575974,2.413317190008867,69.0,117.45276641845726,1.6438705394198059,2.7982194563573595,65.0,95.06270599365212,1.5485736965548895,2.2647939388477,75.49658966064453,116.0271250406903,1.7986466604318763,2.7642546757676643,60.587669372558594,95.17411549886037,1.4434534019370544,2.2674481823755728,77.68862557144494,115.8056751253518,1.8508701858683265,2.7589788063215486,70.69979766908165,108.55125607177081,1.684366877262962,2.5861479981652082
109,261,370,,no_detach_found,3,linear,59.02920961380005,nan,59.02920961380005,117.86567215523509,128.66806140542798,2.8080566096362944,3.0654150073716173,126.01148986816406,134.15071614583303,3.0021242872851053,3.1960349291913595,109.23747253417967,128.42538452148483,2.6024965637625823,3.059633422152598,131.7027130126953,140.43397521972634,3.1377131867134977,3.345728617352452,112.3587646484375,126.24247233072947,2.676858884799565,3.007627262145017,132.6641414809128,149.04045787688258,3.1606184611288923,3.5507712737021135,125.26490681807394,138.8542596411553,2.984337535382593,3.3080931405368657
110,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
111,279,303,,no_detach_found,3,linear,58.91440510749817,nan,58.91440510749817,96.67253104349805,102.27780234458942,2.3031467500514937,2.436687914650326,105.3354721069336,112.46570841471362,2.509534483369056,2.679406735622114,97.1961898803711,93.4631601969403,2.3156225085245725,2.2266860227365792,106.03279876708984,111.5395380655932,2.5261477406586623,2.657341458065546,99.26546478271484,97.56713612874353,2.3649213498278145,2.324460010110192,118.5040366760498,125.4571939789372,2.823265140493948,2.9889186252210247,107.58828385977392,113.86749816176314,2.563205945272721,2.7128032699356712
112,285,323,324,ok,3,linear,81.72765374183655,70.39123177528381,76.05944275856018,78.92203654775018,78.26534949806958,1.8802552288675323,1.864610178221323,79.0,77.17699178059866,1.8821126465820965,1.8386809146256615,75.0,74.15842183430948,1.7868158037171804,1.7667658681635918,81.75656127929688,81.6373240152994,1.9477855433522633,1.9449448096495607,76.23095703125,74.9807917277015,1.816142383412304,1.7863581817904461,83.12251518515497,82.29501669480919,1.9803283170340826,1.9606138186327235,81.02227586645257,80.28018309643937,1.9302917729508076,1.912611998427023
113,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
114,291,291,,no_detach_found,3,linear,62.15624213218689,nan,62.15624213218689,40.74683259266482,40.74683259266482,0.9707611257065573,0.9707611257065573,44.0,44.0,1.0482652715140792,1.0482652715140792,36.0,36.0,0.8576715857842465,0.8576715857842465,44.91551971435547,44.91551971435547,1.0700768061037456,1.0700768061037456,37.33118438720703,37.33118438720703,0.8893860031272212,0.8893860031272212,43.65757853167339,43.65757853167339,1.0401073502989053,1.0401073502989053,42.202205562169105,42.202205562169105,1.0054342380027312,1.0054342380027312
115,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
116,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
