bubble_id,attach_start_frame,last_attached_frame,detach_frame,note,k,fit_kind,conf_dep_last_attached_pct,conf_dep_first_detached_pct,conf_dep_mean_pct,D_area_px_discr,D_area_px_interp,D_area_mm_discr,D_area_mm_interp,D_feret_max_px_discr,D_feret_max_px_interp,D_feret_max_mm_discr,D_feret_max_mm_interp,D_feret_min_px_discr,D_feret_min_px_interp,D_feret_min_mm_discr,D_feret_min_mm_interp,D_ell_maj_px_discr,D_ell_maj_px_interp,D_ell_maj_mm_discr,D_ell_maj_mm_interp,D_ell_min_px_discr,D_ell_min_px_interp,D_ell_min_mm_discr,D_ell_min_mm_interp,D_perim_px_discr,D_perim_px_interp,D_perim_mm_discr,D_perim_mm_interp,D_mix_px_discr,D_mix_px_interp,D_mix_mm_discr,D_mix_mm_interp
117,300,304,,no_detach_found,3,linear,77.04728841781616,nan,77.04728841781616,35.1250497344612,42.006168037289626,0.8368265862918296,1.0007637987017146,40.0,44.96066029866597,0.9529684286491629,1.0711522448962127,28.0,36.56620407104549,0.667077900054414,0.871160950881221,41.55912780761719,47.301250457765036,0.990113418071367,1.126914958046921,30.02582550048828,37.28103510538779,0.715341593652357,0.8881912360698919,37.88275748319398,44.382097146835804,0.902526796791417,1.0573684344543652,36.503903608827585,43.19413259206249,0.8696766915416232,1.0290661165780346
118,306,308,308,ok,3,linear,78.8638710975647,78.8638710975647,78.8638710975647,103.79861765721617,115.01655854499995,2.4729201391188136,2.740178726631576,106.5625457763672,129.25992202758698,2.5387685450339785,3.079515619548572,101.7387237548828,115.76590092976858,2.423844792736548,2.7580312175049055,111.04159545898438,129.71918741861919,2.645478368481109,3.0904572549991944,98.23213958740234,108.10948181152298,2.3403031926363007,2.5756230751000575,111.96462861833506,129.18207359616054,2.667468904967546,3.07766094211434,107.88162313777562,122.09931607058002,2.57019452204318,2.908919834372953
119,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
120,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
121,311,319,,no_detach_found,3,linear,52.47575044631958,nan,52.47575044631958,57.94422041469386,58.94767878401956,1.3804753169472888,1.4043819205830679,64.0,67.33333333333348,1.5247494858386605,1.6041635215594277,49.0,47.0,1.1673863250952246,1.1197379036627664,66.84222412109375,70.36635843912791,1.592463232202347,1.676422950787487,51.77807235717773,50.06663767496741,1.2335717063175577,1.1927981258215168,63.62449619423273,63.877528786208586,1.515803404045315,1.5218317058346216,60.7843583044633,61.41260378511413,1.448139360496302,1.463106813208846
122,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
123,317,320,320,ok,3,linear,70.26820778846741,70.26820778846741,70.26820778846741,106.54672111735167,109.3273835989084,2.53839153502308,2.6046386239143997,110.0,108.33333333333334,2.6206631787851977,2.580956160924816,109.0,113.66666666666674,2.5968389680689685,2.7080186180780395,115.57081604003906,113.28736623128255,2.7533834739844374,2.698982084580689,104.48143768310548,111.48900095621684,2.4891877872968617,2.6561374513227745,123.84744009541747,128.0809079747953,2.9505675094987827,3.051426540317468,115.19708060638456,118.704145786852,2.744479522260931,2.828032582115937
124,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
125,329,329,331,ok,3,linear,53.713637590408325,89.47866559028625,71.59615159034729,80.13081195207887,79.29083096879133,1.909053348808854,1.8890414648653862,80.0,85.33333333333303,1.9059368572983257,2.03299931445154,76.0,66.66666666666674,1.8106400144334094,1.5882807144152733,84.6357192993164,88.68551890055346,2.0163792107065297,2.1128624897649018,75.93097686767578,71.5241826375327,1.808995592784623,1.704007198462632,84.39575472989013,85.43287245947613,2.0106622442400885,2.035370755567283,82.2632833409845,82.36185171413372,1.9598577965244715,1.9622061102163342
126,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
127,327,343,,no_detach_found,3,linear,77.29227542877197,nan,77.29227542877197,69.08961610265413,70.49174380532861,1.6460055723330052,1.6794101581725842,68.39898681640625,67.99999999999977,1.6295518746906368,1.6200463287035713,64.44408416748047,66.6666666666672,1.5353294406204563,1.588280714415284,70.92098236083984,70.69276173909498,1.6896364279666136,1.684199251784375,67.89237976074219,70.57741673787496,1.6174823614461677,1.6814512481702455,74.04211727127837,75.50181843800681,1.7639950037466798,1.7987712319255436,71.56586668696625,72.99678112166771,1.7050002880398423,1.7390906950490639
128,330,358,,no_detach_found,3,linear,88.7528121471405,nan,88.7528121471405,62.265676048032844,55.7652089104,1.4834305865567918,1.3285620877159046,61.0644416809082,51.0850016276047,1.4548121258748383,1.2170598432149593,58.86931610107422,55.778564453125,1.402514991512289,1.3288802729800147,65.01036834716797,56.50946553548238,1.5488207142425983,1.3462934143788166,61.080169677734375,55.33869171142578,1.4551868329853692,1.318400652093447,67.63067645043138,59.23031166165771,1.6112474866361883,1.4111154258152534,64.94817624923212,57.49776028602886,1.5473390365964903,1.369838756765579
129,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
130,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
131,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
132,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
133,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
134,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
135,353,386,,no_detach_found,3,linear,97.32524752616882,nan,97.32524752616882,45.90437284765684,51.93755440428504,1.0936354515189208,1.237371240213298,48.0,53.000000000000284,1.1435621143789954,1.2626831679601476,42.0,48.66666666666731,1.000616850081621,1.1594449215231635,49.488128662109375,55.052041371663734,1.1790156051979492,1.3115714339970772,42.818058013916016,49.629077911377294,1.020106436583256,1.1823736098128024,48.905006523390256,55.33777521704917,1.1651231804918067,1.3183788173382984,47.40468968552355,53.63766481066716,1.1293793160053638,1.2778750287757996
136,347,363,365,ok,3,linear,80.03349304199219,94.44178342819214,87.23763823509216,111.49276960973475,111.21069747823385,2.6562272365183017,2.6495070906202485,127.0,131.00000000000045,3.025674760961092,3.1209716038260193,102.0,102.0000000000001,2.4300694930553655,2.4300694930553677,125.83036041259766,123.96924591064453,2.9978090209687753,2.9534694369072145,100.38140869140624,101.76556396484386,2.3915078326559707,2.424484239554328,122.4782251230315,127.2409158036088,2.9179470434808437,3.031414389831138,116.98549736638313,119.22580664092135,2.787087139999573,2.8404607402256934
137,373,398,398,ok,3,linear,64.82279896736145,64.82279896736145,64.82279896736145,139.6822207137388,141.52683341657416,3.32781865959493,3.371765101317113,150.0,157.33521525065134,3.573631607434361,3.7483873212147754,118.0,116.02315266927064,2.8112568645150304,2.764160037153919,161.25572204589844,165.01679992675827,3.84179030121915,3.931395013172903,123.58100128173828,123.36944325764966,2.9442198150587076,2.9391796121141116,153.16394143354316,156.71813379493096,3.6490100148409006,3.7336858425846158,146.42308107364096,149.12248360575222,3.488414337217915,3.552725471950856
138,350,350,,no_detach_found,3,linear,89.05961513519287,nan,89.05961513519287,14.138550439257221,14.138550439257221,0.33683980488689713,0.33683980488689713,15.0,15.0,0.35736316074343605,0.35736316074343605,13.0,13.0,0.3097147393109779,0.3097147393109779,15.360480308532717,15.360480308532717,0.3659513195729708,0.3659513195729708,13.219446182250977,13.219446182250977,0.3149428713977972,0.3149428713977972,15.028429296394922,15.028429296394922,0.3580404662912628,0.3580404662912628,14.58348986782607,14.58348986782607,0.34744013558907993,0.34744013558907993
139,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
140,350,360,360,ok,3,linear,78.02221179008484,78.02221179008484,78.02221179008484,57.99912824508917,59.131887046727115,1.3817834526685975,1.4087705370494832,59.0,59.0,1.4056284322575152,1.4056284322575152,55.0,54.99999999999977,1.3103315893925989,1.3103315893925935,60.67277908325195,61.54366556803393,1.4454810736186101,1.4662292567419721,55.46249771118164,56.83292388915993,1.321350232319564,1.3539995543547552,61.38695673031485,62.13280321828779,1.4624957923710573,1.480264996262484,59.69304248770201,60.63234513250745,1.4221396225198275,1.4445177666559836
141,371,381,382,ok,3,linear,74.2369294166565,54.8853874206543,64.5611584186554,139.81432948850042,136.2631615692046,3.330966046882314,3.246362274084298,152.0,142.9999999999991,3.6212800288668188,3.4068621324207355,121.0,118.49999999999989,2.8827294966637176,2.823168969873142,158.2366180419922,149.4579620361328,3.7698625312558764,3.560717980766993,125.71315002441406,126.64030075073242,2.995016575982558,3.0171052102520717,153.7498288754311,150.8464224465829,3.6629683207124315,3.5937969541566974,146.78207918196574,143.55479200789318,3.496967183797372,3.420079614120484
142,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
143,364,381,,no_detach_found,3,linear,87.19626069068909,nan,87.19626069068909,71.92476812794717,70.4052572377048,1.7135508315961303,1.677349683961391,74.0,70.33333333333326,1.7629915930009512,1.6756361537081095,68.0,71.66666666666674,1.620046328703577,1.7074017679964186,78.86914825439453,73.48972066243482,1.8789952070222056,1.7508345905386606,66.7881088256836,69.64420064290368,1.5911739780015244,1.6592181112798734,78.4664638686345,76.11528059312684,1.8694015693637234,1.813386483575555,75.19561599829083,73.26026891541585,1.7914762004799267,1.7453680837684737
144,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
145,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
146,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
147,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
148,385,385,386,ok,3,linear,89.43954110145569,67.09167957305908,78.26561033725739,129.61634076296272,130.7203469702958,3.0880070146033756,3.1143090911189035,167.6059112548828,167.27246856689425,3.9930785470219177,3.985134538161492,114.0140151977539,113.12374877929682,2.716293922674633,2.6950840279277286,173.0746612548828,174.12193298339835,4.123367199376296,4.148317621713599,105.87378692626952,106.39610671997085,2.5223594090565835,2.534803265882981,153.20369529740586,151.9530773012558,3.64995711927035,3.620162132604563,141.4100180301843,141.33671213577588,3.3689820669368626,3.367235611861735
149,388,431,432,ok,3,linear,88.49564790725708,57.62942433357239,73.06253612041473,84.08507115959621,83.71143024976513,2.003260453395336,1.9943587536273168,87.0,86.33333333333326,2.0727063323119292,2.0568235251677747,80.0,80.66666666666674,1.9059368572983257,1.92181966444248,88.43624114990234,87.10117340087879,2.1069236441065216,2.075116708733343,80.57221984863281,81.24458567301443,1.9195695435481626,1.9355881286266212,89.16103276201564,88.72595564403156,2.1241912321988643,2.113825863262202,86.62305196080592,86.2186929468983,2.0637258427971,2.0540923084447584
150,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
151,395,395,395,ok,3,linear,64.14812803268433,64.14812803268433,64.14812803268433,90.47462093373126,90.47462093373126,2.155486433596163,2.155486433596163,98.0,98.0,2.334772650190449,2.334772650190449,82.0,82.0,1.953585278730784,1.953585278730784,99.7004165649414,99.7004165649414,2.3752837327389793,2.3752837327389793,83.65983581542969,83.65983581542969,1.9931295569519245,1.9931295569519245,97.25062818080104,97.25062818080104,2.316919458065049,2.316919458065049,93.86262455726614,93.86262455726614,2.236202945830606,2.236202945830606
152,397,424,,no_detach_found,3,linear,67.82034039497375,nan,67.82034039497375,67.5992361351406,63.16935632105833,1.6104984459397162,1.5049600558014504,74.0,70.53697204589878,1.7629915930009512,1.680487685306252,58.0,65.5869178771975,1.381804221541286,1.5625565517343645,83.05851745605469,73.19846343994152,1.9788036216506375,1.7438956170973565,56.1191635131836,62.56998570760118,1.3369947767566002,1.4906805240093317,75.79750677560489,121.73969761280568,1.8058157731868116,2.900352208457492,71.69837145537275,92.45452696693155,1.708157109563264,2.2026561321294604
153,398,398,,no_detach_found,3,linear,84.04977321624756,nan,84.04977321624756,19.802974013476614,19.802974013476614,0.4717902257050754,0.4717902257050754,21.0,21.0,0.5003084250408105,0.5003084250408105,18.0,18.0,0.42883579289212326,0.42883579289212326,21.40303039550781,21.40303039550781,0.5099103061084337,0.5099103061084337,18.50767707824707,18.50767707824707,0.440930798580081,0.440930798580081,21.098938682472532,21.098938682472532,0.5026655610600221,0.5026655610600221,20.450956347974575,20.450956347974575,0.4872278933825488,0.4872278933825488
154,403,412,,no_detach_found,3,linear,96.56309485435486,nan,96.56309485435486,61.92735670721228,64.11716406512369,1.4753703952917072,1.5275408272145372,69.0,73.3044128417971,1.6438705394198059,1.7464197779724224,53.0,53.9618275960288,1.2626831679601407,1.2855979512806148,70.53704071044922,75.84799957275436,1.6804893211849705,1.8070187242257525,54.61422729492188,54.57196172078443,1.301140859178248,1.300133915233955,66.55714981564361,69.90096533067913,1.5856715618795203,1.6653353273059224,64.24225326142795,67.00906469790107,1.5305209785856138,1.5964380772602218
155,413,415,415,ok,3,linear,77.24695205688477,77.24695205688477,77.24695205688477,114.87875295797723,125.33366238626331,2.7368956172884733,2.985975582527051,131.0,125.66666158040243,3.1209716038260082,2.993909025496556,99.0,122.66666158040607,2.358596860906678,2.9224363933479554,136.62872314453125,142.3540522257481,3.2550714900846365,3.3914729365353007,98.68766784667967,115.45909118652526,2.351155793872521,2.7507217175320844,126.54838899766402,140.11894687176846,3.0149154852796722,3.338223315609118,120.71357097782062,132.72630462901452,2.8759055512840725,3.162099449068052
156,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
157,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
158,421,471,,no_detach_found,3,linear,63.72138261795044,nan,63.72138261795044,121.77088214341599,105.29028499768754,2.9010951552858386,2.5084579361567205,123.0,121.4608957391037,2.9303779180961755,2.8937099738703362,123.0,94.04320325349477,2.9303779180961755,2.2405050907404185,127.94808197021484,127.58020240382143,3.048262065595748,3.0394976252877965,124.02576446533205,94.83490331549353,2.9548159468634663,2.259366719841529,137.16572298465704,127.26085895242628,3.2678650874303745,3.0318895196109104,129.46830256403652,116.275571975057,3.084480121358107,2.770173727883818
159,425,428,,no_detach_found,3,linear,97.188401222229,nan,97.188401222229,38.14856222234714,38.15499124540747,0.9088593849063742,0.9090125513064631,44.0,46.33333333333303,1.0482652715140792,1.1038550965186065,30.0,29.333333333333258,0.7147263214868721,0.6988435143427176,46.27499008178711,47.683678944905296,1.1024651145999065,1.1360260149084394,31.72471046447754,30.550872802734375,0.7558161870170703,0.7278504312170556,41.32955287341315,42.01766258337284,0.9846439764637256,1.0010376471896885,39.739057547880144,40.086326914391066,0.9467516806850499,0.9550250992480974
160,444,444,444,ok,3,linear,64.25714492797852,64.25714492797852,64.25714492797852,94.00827452946237,79.95689381061665,2.239672941459022,1.904909886359283,102.0,81.32199651544744,2.4300694930553655,1.937432380848466,92.0,80.38126997514203,2.1918273858930744,1.915020313525881,106.62425231933594,94.40478030118078,2.5402386547162354,2.249119378514642,88.6095199584961,68.2368094704367,2.1110518749551166,1.6256881274268593,106.0220864691252,87.65650173835931,2.5258925286146976,2.0883469680621722,100.01518049929379,83.80669777448796,2.38278273503686,1.996628427210727
161,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
162,435,443,,no_detach_found,3,linear,89.91552591323853,nan,89.91552591323853,43.948883823861124,45.001878831202816,1.0470474689627387,1.0721342439007844,48.0,51.66666666666674,1.1435621143789954,1.230917553671837,38.0,36.33333333333334,0.9053200072167047,0.8656129893563231,49.95484924316406,54.96059799194359,1.1901348546665969,1.3093928676500204,38.90644073486328,37.0356419881185,0.9269152422858611,0.882344938735756,47.10437392189256,48.87484445860946,1.122224529971214,1.1644045931048326,45.52662887287684,46.938361644906195,1.0846359994669763,1.1182694185028097
163,435,444,,no_detach_found,3,linear,83.71222615242004,nan,83.71222615242004,53.95021407987722,53.46455840943706,1.2853212684246633,1.2737509053965654,56.0,58.94008127848312,1.334155800108828,1.40420091601025,49.0,49.39445241292344,1.1673863250952246,1.1767838424982375,58.06925582885742,57.982775370279796,1.3834541870013124,1.381393858333323,51.38197708129883,49.64194997151708,1.224135049001316,1.1826802764859246,58.82722635289028,57.99165127768782,1.4015122364825618,1.3816053198217095,56.388720216383746,55.72810484356245,1.3434167524536125,1.3276781126091377
164,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
165,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
166,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
167,449,474,,no_detach_found,3,linear,98.617285490036,nan,98.617285490036,84.92130934800736,83.95358305787119,2.023183168205001,2.000127853153162,86.0,88.73808797200502,2.0488821215957,2.11411490640032,81.0,76.63251241048181,1.9297610680145547,1.825709123381358,86.59783172607422,87.05512491861973,2.063124990610539,2.0740196399888404,83.59030151367188,81.24398295084637,1.9914729570948406,1.9355737692466861,90.27980249397459,89.01722688564496,2.1508450380359934,2.120765170697977,87.60055592099097,86.4854049717581,2.087014103120497,2.06044651192557
168,461,474,,no_detach_found,3,linear,98.71139526367188,nan,98.71139526367188,76.73807981960539,76.07537814946136,1.8282241835810846,1.812435839349576,89.0,92.3333333333328,2.120354753744387,2.1997687894651383,63.0,61.999999999999886,1.5009252751224316,1.4771010644061997,92.26457214355467,94.25202433268214,2.1981306083907657,2.245480088132969,64.060546875,61.619981129964174,1.5261919673468698,1.4680474147703255,83.1545069943719,83.83195276792571,1.9810904966380602,1.997230107496025,79.94629340698864,79.95366545869365,1.9046573401095723,1.9048329734228033
169,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
170,451,461,472,ok,3,linear,98.10519218444824,70.39625644683838,84.25072431564331,46.946540361740894,61.18018006925956,1.118464269976068,1.457569501626878,49.0,54.66666666666629,1.1673863250952246,1.3023901858205136,45.0,83.66666666666379,1.0720894822303082,1.993292296591097,49.31707382202149,43.51998138427797,1.1749403586436646,1.0368292068654048,45.01105880737305,76.02442296345794,1.0723529495874338,1.811221872261146,49.959792636915324,62.769108460442794,1.1902526271209803,1.495424466431426,48.453166499328105,61.97464426485112,1.154358448548524,1.4764969840291506
171,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
172,,,,no_frames,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
173,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
174,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
175,,,,no_attached_run,3,linear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
176,464,464,,no_detach_found,3,linear,67.66415238380432,nan,67.66415238380432,111.08662236098998,111.08662236098998,2.6465510988823895,2.6465510988823895,142.37094116210938,142.37094116210938,3.3918753021139447,3.3918753021139447,97.6270980834961,97.6270980834961,2.3258885563551743,2.3258885563551743,142.6370391845703,142.6370391845703,3.398214877472226,3.398214877472226,91.6860580444336,91.6860580444336,2.1843479665909955,2.1843479665909955,130.83151707019817,130.83151707019817,3.116957631004322,3.116957631004322,120.95906971559407,120.95906971559407,2.8817543649433555,2.8817543649433555
177,467,472,473,ok,3,linear,52.8172492980957,53.27602028846741,53.046634793281555,32.99423905394037,35.300673962046176,0.7860617036427099,0.841010694896689,33.0,35.333333333333485,0.7861989536355594,0.8417887786400975,32.0,34.33333333333303,0.7623747429193303,0.8179645679238575,33.20680618286133,35.357199350992914,0.7911259477134667,0.8423573676737729,32.827571868896484,35.263537089030024,0.7820909895067436,0.8401259382086104,34.66766681213914,37.14132809120633,0.8259297991724242,0.8848628267254978,33.830952933039754,36.22100102662603,0.8059957514075671,0.8629367608110879
